;NAME;;PSRJ;;P0;;;P1;;;DIST;EDOT;BSURF_I;
;;;;;(s);;;;;;(kpc);(ergs/s);(G);
2938;J1943+2210;skl+15;J1943+2210;skl+15;0.005084173689953;6.0e-15;skl+15;8.8E-21;3.0e-22;skl+15;6.774;2.6e+33;*;
2939;J1944+0907;clm+05;J1944+0907;clm+05;0.005185201908798642;1.4e-17;aab+21a;1.733667E-20;1.9e-25;aab+21a;1.218;4.9e+33;1.86e+08;
2940;J1944-10;kkl+15;J1944-10;kkl+15;0.409135;1.0e-06;kkl+15;*;0;*;1.282;*;*;
2941;B1941-17;mlt+78;J1944-1750;mlt+78;0.841157774341;6.0e-12;hlk+04;9.8619E-16;5.0e-20;hlk+04;4.121;6.5e+31;*;
2942;B1942+17;ht75b;J1944+1755;ht75b;1.9968990135;1.0e-10;lcx02;7.3E-16;2.0e-17;lcx02;4.877;3.6e+30;*;
2943;J1944+2236;csl+12;J1944+2236;csl+12;0.003617993078111;7.0e-15;csl+12;7.5E-21;6.0e-22;csl+12;7.600;6.2e+33;*;
2944;B1942-00;mlt+78;J1945-0040;mlt+78;1.045632444772;7.0e-12;hlk+04;5.3466E-16;4.0e-20;hlk+04;3.164;1.8e+31;*;
2945;J1945+07;dsm+13;J1945+07;dsm+13;1.0739;0;dsm+13;*;0;*;2.575;*;*;
2946;J1945+1211;clh+20;J1945+1211;clh+20;4.7567963794;5.0e-10;clh+20;3.78E-15;5.0e-17;clh+20;3.771;1.4e+30;*;
2947;B1943+18;ht75b;J1945+1834;ht75b;1.06870769134;4.0e-11;lcx02;2.42E-16;5.0e-18;lcx02;7.351;7.8e+30;*;
2948;J1946-09;mss+20;J1946-09;mss+20;0.0912;0.0e+00;mss+20;*;0;*;2.865;*;*;
2949;J1946-1312;jbo+09;J1946-1312;jbo+09;0.491865489484;6.0e-12;jbo+09;1.9866E-15;3.0e-19;jbo+09;5.000;6.6e+32;*;
2950;J1946+14;dsm+16;J1946+14;dsm+16;2.28244;0;dsm+16;*;0;*;2.092;*;*;
2951;B1944+17;vl70;J1946+1805;vl70;0.4406184769108;8.0e-13;hlk+04;2.4092E-17;4.0e-21;hlk+04;0.300;1.1e+31;1.04e+11;
2952;J1946+2052;sfc+18;J1946+2052;sfc+18;0.01696017532298;1.5e-13;sfc+18;9.2E-19;1.8e-19;sfc+18;3.510;7.4e+33;*;
2953;B1944+22;ht75b;J1946+2244;ht75b;1.33444985809;5.0e-11;gr78;8.89E-16;9.0e-18;gr78;6.060;1.5e+31;*;
2954;J1946+24;dcm+09;J1946+24;dcm+09;4.729;0;dcm+09;*;0;*;4.296;*;*;
2955;J1946+2535;nab+13;J1946+2535;nab+13;0.51516705131;6.0e-11;nab+13;5.641E-15;5.0e-18;nab+13;8.305;1.6e+33;*;
2956;J1946+2611;nft95;J1946+2611;nft95;0.4350602546;3.0e-10;cn95;2.197E-14;2.0e-17;cn95;7.555;1.1e+34;*;
2957;B1943-29;mlt+78;J1946-2913;mlt+78;0.959447931541;3.0e-12;hlk+04;1.488340E-15;1.2e-20;hlk+04;3.125;6.7e+31;1.20e+12;
2958;J1946+3417;bck+13;J1946+3417;bck+13;0.00317013917902887;8.0e-17;aab+21a;3.164E-21;4.0e-24;aab+21a;6.940;3.9e+33;-nan;
2959;J1946-5403;ckr+15;J1946-5403;ckr+15;0.002710;0;ckr+15;*;0;*;1.148;*;*;
2960;J1947+0915;ebvb01;J1947+0915;ebvb01;1.48074382424;9.0e-11;ebvb01;4.78E-16;1.6e-17;ebvb01;5.154;5.8e+30;*;
2961;J1947+10;cnst96;J1947+10;cnst96;1.110944;3.0e-06;cnst96;*;0;*;10.851;*;*;
2962;J1947-18;mbc+19;J1947-18;mbc+19;0.00260323;0;mbc+19;*;0;*;1.101;*;*;
2963;J1947+1957;nab+13;J1947+1957;nab+13;0.157508542541;4.0e-12;nab+13;0.5226E-15;1.0e-19;nab+13;6.767;5.3e+33;*;
2964;J1947+2011g;hww+21;J1947+2011g;hww+21;0.00817;0;hww+21;*;0;*;4.283;*;*;
2965;J1947-4215;lml+98;J1947-4215;lml+98;1.798069;1.0e-06;dsb+98;*;0;*;2.202;*;*;
2966;J1947-43;bcm+16;J1947-43;bcm+16;0.18094;0;bcm+16;*;0;*;1.625;*;*;
2967;J1948+1808;psf+22;J1948+1808;psf+22;0.394354427486;4.0e-12;psf+22;0.2271E-15;2.0e-19;psf+22;11.335;1.5e+32;*;
2968;J1948+2333;lsb+17;J1948+2333;lsb+17;0.5283521633015;1.6e-12;lsb+17;13.57843E-15;4.0e-20;lsb+17;8.048;3.6e+33;*;
2969;J1948+2551;nab+13;J1948+2551;nab+13;0.1966268136138;4.0e-13;nab+13;9.02244E-15;2.0e-20;nab+13;8.698;4.7e+34;*;
2970;J1948-27;mss+20;J1948-27;mss+20;0.332;0.0e+00;mss+20;*;0;*;6.425;*;*;
2971;J1948+2819;psf+22;J1948+2819;psf+22;0.932692952758;1.6e-11;psf+22;61.26032E-15;1.3e-19;psf+22;11.042;3.0e+33;*;
2972;B1946+35;dl70;J1948+3540;dl70;0.717311174076;4.0e-12;hlk+04;7.06120E-15;3.0e-20;hlk+04;7.650;7.6e+32;2.28e+12;
2973;J1949+2306;nab+13;J1949+2306;nab+13;1.31937338530;1.0e-11;nab+13;0.1231E-15;3.0e-19;nab+13;8.106;2.1e+30;*;
2974;J1949+2516g;hww+21;J1949+2516g;hww+21;0.41034;0;hww+21;*;0;*;15.085;*;*;
2975;B1946-25;mlt+78;J1949-2524;mlt+78;0.957616630291;4.0e-12;hlk+04;3.270565E-15;1.6e-20;hlk+04;1.046;1.5e+32;*;
2976;J1949+3106;dfc+12;J1949+3106;dfc+12;0.01313818315216539;1.1e-16;zfk+19;9.39235E-20;1.3e-24;zfk+19;7.468;1.6e+33;1.07e+09;
2977;J1949+3426;acd+19;J1949+3426;acd+19;0.3885391675859;1.4e-12;acd+19;20.219E-17;8.0e-20;acd+19;12.347;1.4e+32;*;
2978;J1950+05;cnst96;J1950+05;cnst96;0.455934;3.0e-06;cnst96;*;0;*;3.939;*;*;
2979;J1950+2352g;hww+21;J1950+2352g;hww+21;0.31976;0;hww+21;*;0;*;13.339;*;*;
2980;J1950+2414;kls+15;J1950+2414;kls+15;0.0043047754832565;7.0e-16;zfk+19;1.8805E-20;7.0e-24;zfk+19;7.269;9.3e+33;2.77e+08;
2981;J1950+2556g;hww+21;J1950+2556g;hww+21;2.03864;0;hww+21;*;0;*;14.546;*;*;
2982;J1950+3001;psf+22;J1950+3001;psf+22;2.78891789352;6.0e-11;psf+22;149.013E-15;1.0e-18;psf+22;8.759;2.7e+32;*;
2983;J1951+1123;nft95;J1951+1123;nft95;5.0940830275;2.0e-10;cn95;3.031E-15;8.0e-18;cn95;1.513;9.1e+29;*;
2984;J1951+4724;ccl+21;J1951+4724;ccl+21;0.181927598822;1.0e-11;ccl+21;3.01245E-14;1.0e-18;ccl+21;9.442;2.0e+35;*;
2985;B1949+14;sstd86;J1952+1410;sstd86;0.275025682520;4.0e-12;hlk+04;1.2815E-16;4.0e-20;hlk+04;1.586;2.4e+32;*;
2986;J1952+2513;psf+22;J1952+2513;psf+22;1.07764729476;8.0e-11;psf+22;1.0648E-15;1.7e-18;psf+22;8.418;3.4e+31;*;
2987;J1952+2630;kla+11;J1952+2630;kla+11;0.020732360562672;4.0e-15;ltk+14;4.2721E-18;3.0e-22;ltk+14;10.033;1.9e+34;9.50e+09;
2988;J1952+2702g;hww+21;J1952+2702g;hww+21;0.00414;0;hww+21;*;0;*;7.803;*;*;
2989;J1952+2836g;hww+21;J1952+2836g;hww+21;0.01802;0;hww+21;*;0;*;10.450;*;*;
2990;J1952+3021;pab+18;J1952+3021;pab+18;1.66566523108;1.6e-10;psf+22;10.8257E-15;9.0e-19;psf+22;7.485;9.2e+31;*;
2991;B1951+32;kcb+88;J1952+3252;kcb+88;0.0395311928548;1.1e-12;hlk+04;5.844803E-15;8.0e-21;hlk+04;3.000;3.7e+36;4.86e+11;
2992;J1953+1149;nft95;J1953+1149;nft95;0.8518902768;2.0e-10;cn95;2.865E-15;1.5e-17;cn95;10.520;1.8e+32;*;
2993;J1953+1844g;hww+21;J1953+1844g;hww+21;0.00444;0;hww+21;*;0;*;4.353;*;*;
2994;J1953+1846A;hrs+07;J1953+1846A;hrs+07;0.004888;1.0e-06;hrs+07;*;0;*;4.000;*;*;
2995;J1953+1846B;pqm+21;J1953+1846B;pqm+21;0.0799;0.0e+00;pqm+21;*;0;*;4.000;*;*;
2996;J1953+1846C;pqm+21;J1953+1846C;pqm+21;0.02893;0.0e+00;pqm+21;*;0;*;4.000;*;*;
2997;J1953+1846D;pqm+21;J1953+1846D;pqm+21;0.10067;0.0e+00;pqm+21;*;0;*;4.000;*;*;
2998;J1953+2732;nab+13;J1953+2732;nab+13;1.33396499366;2.0e-11;nab+13;1.773E-15;1.0e-18;nab+13;7.585;2.9e+31;*;
2999;J1953+2819;psf+22;J1953+2819;psf+22;1.01100245325;5.0e-11;psf+22;2.14126E-15;1.7e-19;psf+22;7.552;8.2e+31;*;
3000;J1953+30;ttk+17;J1953+30;ttk+17;1.2712;0;scb+19;*;0;*;2.968;*;*;
3001;J1954+1021;kmk+18;J1954+1021;kmk+18;2.09944017034;5.0e-11;kmk+18;1.735E-15;3.0e-18;kmk+18;4.280;7.4e+30;*;
3002;J1954+2407;lsb+17;J1954+2407;lsb+17;0.1934045707829;1.5e-12;lsb+17;1.05616E-15;7.0e-20;lsb+17;4.176;5.8e+33;*;
3003;J1954+2529;psf+22;J1954+2529;psf+22;0.931210094606;4.0e-12;psf+22;1.25870E-15;7.0e-20;psf+22;7.803;6.2e+31;*;
3004;J1954+2836;sdz+10;J1954+2836;sdz+10;0.0927090547;3.0e-10;sdz+10;2.1163E-14;4.0e-18;sdz+10;1.960;1.0e+36;*;
3005;B1952+29;dlp70;J1954+2923;dlp70;0.4266767865302;4.0e-13;hlk+04;1.711E-18;3.0e-21;hlk+04;0.536;8.7e+29;1.68e+10;
3006;J1954+3852;kmk+18;J1954+3852;kmk+18;0.352933478726;1.0e-12;kmk+18;6.5998E-15;1.0e-19;kmk+18;4.663;5.9e+33;*;
3007;J1954+4357;slr+14;J1954+4357;slr+14;1.387041160155;2.0e-11;lsk+18;2.203E-15;4.0e-18;lsk+18;10.092;3.3e+31;*;
3008;J1955-0907;mss+20;J1955-0907;mss+20;0.484;0.0e+00;mss+20;*;0;*;8.226;*;*;
3009;J1955+2527;dfc+12;J1955+2527;dfc+12;0.0048727658629793;1.7e-15;dfc+12;9.12E-21;1.0e-22;dfc+12;8.177;3.1e+33;2.02e+08;
3010;B1953+29;bbf83;J1955+2908;bbf83;0.00613316651623409;3.0e-17;aab+21a;2.97397E-20;1.2e-24;aab+21a;6.305;5.1e+33;4.20e+08;
3011;J1955+2912g;hww+21;J1955+2912g;hww+21;0.27951;0;hww+21;*;0;*;7.383;*;*;
3012;J1955+2930;psf+22;J1955+2930;psf+22;1.07387774187;7.0e-11;psf+22;3.3574E-15;4.0e-19;psf+22;7.540;1.1e+32;*;
3013;B1953+50;dth78;J1955+5059;dth78;0.5189379874091;5.0e-13;hlk+04;1.372366E-15;4.0e-21;hlk+04;2.186;3.9e+32;8.51e+11;
3014;J1955+6708;slr+14;J1955+6708;slr+14;0.0085654062678145;8.0e-16;lsk+18;1.260E-20;5.0e-23;lsk+18;5.304;7.9e+32;7.05e+07;
3015;J1956+07;dsm+16;J1956+07;dsm+16;5.01248;0;dsm+16;*;0;*;3.163;*;*;
3016;J1956+0838;ebvb01;J1956+0838;ebvb01;0.303910924347;7.0e-12;ebvb01;2.199E-16;1.3e-18;ebvb01;3.538;3.1e+32;*;
3017;J1956-2752;kkl+15;J1956-2752;kkl+15;0.2600144;6.0e-07;kkl+15;*;0;*;3.756;*;*;
3018;J1956+2826g;hww+21;J1956+2826g;hww+21;0.07179;0;hww+21;*;0;*;6.481;*;*;
3019;J1957-0002;scb+19;J1957-0002;scb+19;0.96509596606;4.0e-11;tbc+20;0.805E-15;1.0e-18;tbc+20;1.789;3.5e+31;*;
3020;J1957+2516;lbh+15;J1957+2516;lbh+15;0.003961655342404;1.0e-15;sab+16;2.744E-20;9.0e-23;sab+16;2.659;1.7e+34;*;
3021;J1957+2831;llc98;J1957+2831;llc98;0.3076828651978;1.7e-12;hlk+04;3.10989E-15;3.0e-20;hlk+04;6.891;4.2e+33;*;
3022;J1957+5033;sdz+10;J1957+5033;sdz+10;0.3748062242;3.0e-10;sdz+10;7.08E-15;5.0e-17;sdz+10;1.365;5.3e+33;*;
3023;J1958+2846;aaa+09c;J1958+2846;aaa+09c;0.29038924475;5.0e-11;rkp+11;2.12038E-13;1.7e-17;rkp+11;1.950;3.4e+35;*;
3024;J1958+3033;pab+18;J1958+3033;pab+18;1.09858060946;1.0e-11;psf+22;6.4576E-15;6.0e-19;psf+22;7.266;1.9e+32;*;
3025;J1958+56;scb+19;J1958+56;scb+19;0.3118;0;scb+19;*;0;*;4.342;*;*;
3026;B1957+20;fst88;J1959+2048;fst88;0.00160740168480632;3.0e-17;aft94;1.68515E-20;9.0e-25;aft94;1.400;1.6e+35;1.39e+08;
3027;J1959+3620;bck+13;J1959+3620;bck+13;0.40608118100;1.0e-11;bck+13;0.036E-15;1.0e-18;bck+13;10.888;2.1e+31;*;
3028;J2000+2920;pab+18;J2000+2920;pab+18;3.07378325868;3.0e-11;psf+22;37.4364E-15;4.0e-19;psf+22;6.684;5.1e+31;*;
3029;J2001-0349;sfj+20;J2001-0349;sfj+20;1.34472401604;1.3e-10;sfj+20;1.12E-16;3.0e-18;sfj+20;5.961;1.8e+30;*;
3030;J2001+4258;slr+14;J2001+4258;slr+14;0.719166137852;5.0e-12;lsk+18;1.7327E-14;3.0e-18;lsk+18;3.757;1.8e+33;*;
3031;J2002+1637;nft95;J2002+1637;nft95;0.27649748362;1.8e-10;cn95;2.25E-16;1.2e-17;cn95;4.897;4.2e+32;*;
3032;J2002+30;cnst96;J2002+30;cnst96;0.421794;3.0e-06;cnst96;*;0;*;7.020;*;*;
3033;B2000+32;cl86;J2002+3217;cl86;0.6967605102;3.0e-10;hlk+04;1.05139E-13;3.0e-18;hlk+04;6.458;1.2e+34;*;
3034;B2000+40;stwd85;J2002+4050;stwd85;0.9050668203089;1.0e-12;hlk+04;1.738783E-15;8.0e-21;hlk+04;6.391;9.3e+31;1.27e+12;
3035;J2003+2916;psf+22;J2003+2916;psf+22;1.0098766696;5.0e-10;psf+22;0.3410E-15;2.0e-19;psf+22;7.455;1.3e+31;*;
3036;J2004+2653;lsb+17;J2004+2653;lsb+17;0.66587861963;4.0e-11;lsb+17;0.0567E-15;1.2e-18;lsb+17;7.665;7.6e+30;*;
3037;B2002+31;dlp70;J2004+3137;dlp70;2.11126473382;4.0e-11;hlk+04;7.45504E-14;3.0e-19;hlk+04;8.000;3.1e+32;1.27e+13;
3038;J2004+3429;bck+13;J2004+3429;bck+13;0.24095264193;1.0e-11;bck+13;206.825E-15;4.0e-18;bck+13;10.783;5.8e+35;*;
3039;J2005-0020;mld+96;J2005-0020;mld+96;2.27966105858;4.0e-11;hlk+04;2.56626E-14;6.0e-19;hlk+04;1.835;8.6e+31;*;
3040;J2005+3411g;hww+21;J2005+3411g;hww+21;0.65105;0;hww+21;*;0;*;17.294;*;*;
3041;J2005+3547;nab+13;J2005+3547;nab+13;0.615033894871;4.0e-12;nab+13;0.2808E-15;3.0e-19;nab+13;13.558;4.8e+31;*;
3042;J2005+3552;bck+13;J2005+3552;bck+13;0.30794290464;2.0e-11;bck+13;2.99E-15;1.0e-17;bck+13;14.652;4.0e+33;*;
3043;J2006+0148;drc+21;J2006+0148;drc+21;0.00216355679356697;1.5e-16;drc+21;3.30E-21;3.0e-23;drc+21;2.437;1.3e+34;*;
3044;B2003-08;mlt+78;J2006-0807;mlt+78;0.580871337031;3.0e-12;hlk+04;4.601E-17;3.0e-20;hlk+04;2.632;9.3e+30;1.64e+11;
3045;J2006+22;scb+19;J2006+22;scb+19;1.7419;0;scb+19;*;0;*;9.140;*;*;
3046;J2006+3102;nab+13;J2006+3102;nab+13;0.16369523645;9.0e-11;nab+13;24.872E-15;9.0e-18;nab+13;6.035;2.2e+35;*;
3047;J2006+4058;ccl+21;J2006+4058;ccl+21;0.4996949121196;2.0e-12;ccl+21;2.842E-16;3.0e-19;ccl+21;12.650;9.0e+31;*;
3048;J2007+0809;ebvb01;J2007+0809;ebvb01;0.32572436605;5.0e-11;ebvb01;1.37E-16;7.0e-18;ebvb01;3.040;1.6e+32;*;
3049;J2007+0910;clm+05;J2007+0910;clm+05;0.4587348258074;6.0e-13;clm+05;0.33244E-15;1.2e-19;clm+05;2.634;1.4e+32;*;
3050;J2007+20;kkl+15;J2007+20;kkl+15;4.634;7.0e-03;kkl+15;*;0;*;3.806;*;*;
3051;J2007+2722;kac+10;J2007+2722;kac+10;0.024497388545933;1.0e-14;akc+13;9.611E-19;3.0e-22;akc+13;7.102;2.6e+33;*;
3052;J2007+3120;nab+13;J2007+3120;nab+13;0.60820531457;1.0e-11;nab+13;15.604E-15;1.0e-18;nab+13;6.906;2.7e+33;*;
3053;J2008+2513;nft95;J2008+2513;nft95;0.58919550332;6.0e-11;cn95;5.395E-15;4.0e-18;cn95;4.030;1.0e+33;*;
3054;J2008+2755g;hww+21;J2008+2755g;hww+21;1.51926;0;hww+21;*;0;*;7.445;*;*;
3055;J2008+3139;psf+22;J2008+3139;psf+22;0.226118635651;2.0e-12;psf+22;0.082764E-15;1.1e-20;psf+22;7.155;2.8e+32;*;
3056;J2009+3122g;hww+21;J2009+3122g;hww+21;0.07654;0;hww+21;*;0;*;6.465;*;*;
3057;J2009+3326;cfl+06;J2009+3326;cfl+06;1.43836860189;2.0e-11;nab+13;1.468E-15;2.0e-18;nab+13;7.303;1.9e+31;*;
3058;J2010-1323;jbo+07;J2010-1323;jbo+07;0.005223271016861680;5.0e-18;aab+21a;4.82503E-21;1.4e-25;aab+21a;2.439;1.3e+33;1.38e+08;
3059;J2010+2845;nab+13;J2010+2845;nab+13;0.5653693451984;6.0e-13;nab+13;0.09072E-15;2.0e-20;nab+13;6.585;2.0e+31;*;
3060;J2010+3051;pkr+19;J2010+3051;pkr+19;0.0048162745133088;5.0e-16;pkr+19;4.867E-21;1.7e-23;pkr+19;6.450;1.7e+33;-nan;
3061;J2010+31;palfa21;J2010+31;palfa21;1.551535;2.4e-05;hww+21;*;0;*;7.574;*;*;
3062;J2010+3230;cfl+06;J2010+3230;cfl+06;1.44244752060;1.0e-11;nab+13;3.616E-15;1.0e-18;nab+13;13.034;4.8e+31;*;
3063;J2011+3006g;hww+21;J2011+3006g;hww+21;2.50566;0;hww+21;*;0;*;0.944;*;*;
3064;J2011+3331;cfl+06;J2011+3331;cfl+06;0.931733093470;4.0e-12;nab+13;1.7857E-15;1.0e-19;nab+13;8.603;8.7e+31;*;
3065;J2012-2029;blr+13;J2012-2029;blr+13;0.54400187061;3.0e-11;blr+13;5.475E-16;1.8e-18;blr+13;2.809;1.3e+32;*;
3066;J2013-0649;lbr+13;J2013-0649;lbr+13;0.5801872690010;3.4e-12;lbr+13;6.007E-16;2.4e-18;lbr+13;9.576;1.2e+32;*;
3067;J2013+3058;nab+13;J2013+3058;nab+13;0.2760276934460;5.0e-13;nab+13;0.15194E-15;4.0e-20;nab+13;6.641;2.9e+32;*;
3068;J2013+3100g;hww+21;J2013+3100g;hww+21;0.36855;0;hww+21;*;0;*;6.760;*;*;
3069;B2011+38;stwd85;J2013+3845;stwd85;0.2301936138595;1.0e-12;hlk+04;8.851045E-15;8.0e-21;hlk+04;7.123;2.9e+34;1.44e+12;
3070;J2015+2524;nft95;J2015+2524;nft95;2.3032990816;9.0e-10;cn95;5.1E-16;5.0e-17;cn95;0.744;1.6e+30;*;
3071;J2016+1948;naf03;J2016+1948;naf03;0.064940388241514;6.0e-15;gsf+11;4.0063E-19;6.0e-23;gsf+11;2.162;5.8e+31;5.14e+09;
3072;J2017-0414;mss+20;J2017-0414;mss+20;0.0406;0.0e+00;mss+20;*;0;*;1.771;*;*;
3073;J2017+0603;cgj+11;J2017+0603;cgj+11;0.002896215816722975;1.1e-17;abb+18;7.9931E-21;7.0e-25;abb+18;1.399;1.3e+34;1.53e+08;
3074;J2017-1614;san16;J2017-1614;san16;0.0023142872649224;4.0e-16;san16;2.45E-21;5.0e-23;san16;1.444;7.8e+33;*;
3075;J2017+2043;naf03;J2017+2043;naf03;0.537143086032;2.0e-12;naf03;0.99555E-15;5.0e-20;naf03;4.205;2.5e+32;*;
3076;J2017-2737;mss+20;J2017-2737;mss+20;0.224;0.0e+00;mss+20;*;0;*;1.500;*;*;
3077;J2017+2819g;hww+21;J2017+2819g;hww+21;1.83246;0;hww+21;*;0;*;4.873;*;*;
3078;J2017+3625;cwp+17;J2017+3625;cwp+17;0.1667491790418;9.0e-13;cwp+17;1.35985E-15;3.0e-20;cwp+17;*;1.2e+34;*;
3079;J2017+5906;slr+14;J2017+5906;slr+14;0.403478334902;1.7e-11;lsk+18;2.216E-16;1.4e-18;lsk+18;3.907;1.3e+32;*;
3080;B2016+28;csl68;J2018+2839;csl68;0.5579534804225;7.0e-13;hlk+04;1.481058E-16;1.6e-21;hlk+04;0.980;3.4e+31;2.91e+11;
3081;J2018+3418g;hww+21;J2018+3418g;hww+21;2.19160;0;hww+21;*;0;*;10.394;*;*;
3082;J2018+3431;cfl+06;J2018+3431;cfl+06;0.3876640866385;8.0e-13;nab+13;1.83649E-15;2.0e-20;nab+13;6.636;1.2e+33;*;
3083;J2019+2425;ntf93;J2019+2425;ntf93;0.00393452408033124;1.1e-16;nss01;7.0237E-21;1.2e-24;nss01;1.163;4.6e+33;7.30e+07;
3084;J2019+72;mss+20;J2019+72;mss+20;0.219;0.0e+00;mss+20;*;0;*;2.494;*;*;
3085;J2021+3651;rhr+02;J2021+3651;rhr+02;0.103740952074;4.0e-12;aaa+09d;9.57209E-14;7.0e-19;aaa+09d;1.800;3.4e+36;*;
3086;J2021+4024g;hww+21;J2021+4024g;hww+21;0.37054;0;hww+21;*;0;*;25.000;*;*;
3087;J2021+4026;aaa+09c;J2021+4026;aaa+09c;0.26531766093;5.0e-11;rkp+11;5.4682E-14;3.0e-18;rkp+11;2.150;1.2e+35;*;
3088;J2022+21;scb+19;J2022+21;scb+19;0.8035;0;scb+19;*;0;*;6.002;*;*;
3089;J2022+2534;mss+20;J2022+2534;mss+20;0.00265;0.0e+00;mss+20;*;0;*;3.988;*;*;
3090;B2020+28;fss73;J2022+2854;fss73;0.3434021577860;1.3e-12;hlk+04;1.894195E-15;1.3e-20;hlk+04;2.100;1.8e+33;8.16e+11;
3091;J2022+3842;agr+11;J2022+3842;agr+11;0.048578779636;2.4e-11;apk14;8.61E-14;2.0e-16;apk14;10.000;3.0e+37;*;
3092;J2022+3845g;hww+21;J2022+3845g;hww+21;1.00890;0;hww+21;*;0;*;17.188;*;*;
3093;B2021+51;dl70;J2022+5154;dl70;0.529196917808;1.7e-11;hlk+04;3.06337E-15;5.0e-20;hlk+04;1.800;8.2e+32;1.29e+12;
3094;J2023+2853g;hww+21;J2023+2853g;hww+21;0.01133;0;hww+21;*;0;*;1.574;*;*;
3095;B2022+50;dtws85;J2023+5037;dtws85;0.372619054536;3.0e-12;hlk+04;2.512052E-15;1.7e-20;hlk+04;2.058;1.9e+33;9.79e+11;
3096;J2024+48;hrk+08;J2024+48;hrk+08;1.262;0;hrk+08;*;0;*;4.552;*;*;
3097;B2025+21;ht75b;J2027+2146;ht75b;0.398173021652;2.0e-12;lcx02;2.028E-16;2.0e-19;lcx02;10.295;1.3e+32;*;
3098;J2027+4557;hrk+08;J2027+4557;hrk+08;1.099651368044;7.0e-12;jsb+09;3.094E-16;4.0e-19;jsb+09;9.005;9.2e+30;*;
3099;J2027+7502;slr+14;J2027+7502;slr+14;0.515218649151;8.0e-12;lsk+18;8.89E-16;6.0e-18;lsk+18;0.743;2.6e+32;*;
3100;J2028+3332;pga+12;J2028+3332;pga+12;0.1767074151138;7.0e-13;pga+12;4.85753E-15;7.0e-20;pga+12;*;3.5e+34;*;
3101;B2027+37;stwd85;J2029+3744;stwd85;1.216804657740;1.2e-11;hlk+04;1.231961E-14;9.0e-20;hlk+04;5.771;2.7e+32;*;
3102;B2028+22;ht75b;J2030+2228;ht75b;0.630512646679;4.0e-12;hlk+04;8.8535E-16;3.0e-20;hlk+04;6.386;1.4e+32;*;
3103;J2030+3641;ckr+12;J2030+3641;ckr+12;0.2001285881663;1.7e-12;ckr+12;6.5001E-15;3.0e-19;ckr+12;6.947;3.2e+34;*;
3104;J2030+3818g;hww+21;J2030+3818g;hww+21;0.13372;0;hww+21;*;0;*;25.000;*;*;
3105;J2030+3929g;hww+21;J2030+3929g;hww+21;1.71842;0;hww+21;*;0;*;25.000;*;*;
3106;J2030+3944g;hww+21;J2030+3944g;hww+21;0.30618;0;hww+21;*;0;*;25.000;*;*;
3107;J2030+4415;pga+12;J2030+4415;pga+12;0.22707017739;3.0e-11;pga+12;6.4843E-15;1.1e-18;pga+12;0.720;2.2e+34;*;
3108;J2030+55;hrk+08;J2030+55;hrk+08;0.579;0;hrk+08;*;0;*;3.423;*;*;
3109;J2032+4127;aaa+09c;J2032+4127;aaa+09c;0.14324647;1.9e-07;hnl+17;1.13E-14;3.0e-16;hnl+17;1.330;1.5e+35;1.29e+12;
3110;J2033+0042;bb10;J2033+0042;bb10;5.01340011141;8.0e-11;lbs+20;9.6927E-15;1.8e-18;lbs+20;2.934;3.0e+30;*;
3111;J2033+1734;rtj+96;J2033+1734;rtj+96;0.00594895754058564;4.0e-17;aab+21a;1.1146E-20;3.0e-24;aab+21a;1.740;2.1e+33;2.20e+08;
3112;J2033-1938;blr+13;J2033-1938;blr+13;1.28171902379;1.2e-10;blr+13;4.55E-16;6.0e-18;blr+13;1.525;8.5e+30;*;
3113;J2034+3632;nie+20;J2034+3632;nie+20;0.003650;0;nie+20;1.72e-21;0;nie+20;*;1.4e+33;*;
3114;J2036+2835;bck+13;J2036+2835;bck+13;1.35872676315;2.0e-11;bck+13;2.090E-15;2.0e-18;bck+13;6.741;3.3e+31;*;
3115;J2036+6646;scb+19;J2036+6646;scb+19;0.5019271782;2.0e-10;tbc+20;0.94E-15;4.0e-17;tbc+20;3.230;2.9e+32;*;
3116;B2034+19;stwd85;J2037+1942;stwd85;2.0743770781;5.0e-10;dtms88;2.04E-15;1.0e-17;dtms88;2.794;9.0e+30;*;
3117;B2035+36;dtws85;J2037+3621;dtws85;0.61871508419;5.0e-11;hlk+04;4.5024E-15;4.0e-19;hlk+04;4.851;7.5e+32;*;
3118;J2038+35;hrk+08;J2038+35;hrk+08;0.16;0;hrk+08;*;0;*;3.814;*;*;
3119;J2038-3816;lml+98;J2038-3816;lml+98;1.57728908489;3.0e-11;lbs+20;4.1617E-15;8.0e-19;lbs+20;3.588;4.2e+31;*;
3120;B2036+53;dtws85;J2038+5319;dtws85;1.424568215153;1.1e-11;hlk+04;9.4418E-16;9.0e-20;hlk+04;8.192;1.3e+31;*;
3121;J2039-3616;slr+14;J2039-3616;slr+14;0.00327;0;fermi21;8.426E-21;0;fermi21;1.704;9.5e+33;*;
3122;J2039-5617;cnv+21;J2039-5617;cnv+21;0.0026509071060649;4.0e-16;cnv+21;1.4164E-20;5.0e-24;cnv+21;1.800;3.0e+34;1.76e+08;
3123;J2040+1657;lxf+05;J2040+1657;lxf+05;0.865606225032;4.0e-12;lxf+05;0.5949E-15;6.0e-19;lxf+05;4.450;3.6e+31;*;
3124;J2040-21;mss+20;J2040-21;mss+20;0.563;0.0e+00;mss+20;*;0;*;1.660;*;*;
